event_id,user_id,imsi,imei,timestamp,domain,ip_src,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,cell_id,location_lat,location_lon,is_fraud,anomaly_type,runbook_id
edfd2d5380954838,0aadd36d96ea03e5,3b48600e2a5b4e59,78957929d6b9203f,2025-09-03T21:10:58.845950,site976.example,10.2.189.9,10.0.32.140,5228,TCP,34.80571821681563,10767,12106,False,cell_512,30.756,76.806,0,,
e2917d57f8fdcdc9,ff5a8435095dffb1,59be939924c04535,629323d29d9762bf,2025-09-03T21:11:02.526633,site1961.example,10.3.201.112,10.0.91.140,80,TCP,174.44405951900544,53990,85074,False,cell_1028,30.714,76.764,0,,
0f3592e5bb5023da,35dbf6d2ad875c66,80ce695b6c82fc30,1378d2cd0c16ea1e,2025-09-03T21:11:32.320925,site1262.example,10.1.254.186,10.0.226.109,80,TCP,21.82361650868182,2492,4595,False,cell_778,30.789,76.839,0,,
405c3f91195736dc,d673907b4ad999b7,fb1fc0c5dd64a904,852b2146e76d3c3e,2025-09-03T21:11:32.389079,site718.example,10.3.207.210,10.0.192.136,443,TCP,11.275322836507561,11959,7758,False,cell_1234,30.717,76.767,0,,
e83e5ea97c198826,44df1dd3b65f90bf,ee4f8e9a7d206816,8925944ddce6623e,2025-09-03T21:11:32.435774,site434.example,10.1.81.188,10.0.127.115,5228,TCP,84.397110728078,57113,22430,False,cell_1390,30.795,76.845,0,,
c27166db08454f24,496cacde06c68e5f,701e659b23ce9c6d,6fa01f3846ccef9c,2025-09-03T21:11:45.029203,site17.example,10.1.227.248,10.0.139.157,5228,TCP,31.41306776174409,22727,30882,False,cell_1135,30.7675,76.8175,0,,
7c1e7d8b679069a9,49e897e73cc6998d,6be3b3dbcce61238,3c75ab0c105e02b5,2025-09-03T21:11:45.347066,site1265.example,10.3.139.140,10.0.211.165,443,TCP,40.23361090113374,30019,24698,False,cell_1366,30.783,76.833,0,,
ba7543d340e80dc9,1111776a9be035f5,c202c829557abcfe,ce9cd613c804068d,2025-09-03T21:12:01.068958,site323.example,10.3.152.216,10.0.175.183,5228,TCP,77.44774082210552,14958,19767,False,cell_997,30.7985,76.8485,0,,
02f8a24821b3d0d0,b0935f359867511b,744342d997e5b62d,c5b5809ce59929e4,2025-09-03T21:12:17.029158,site771.example,10.3.213.199,10.0.70.52,80,TCP,95.69564041338674,34869,14306,False,cell_1534,30.767,76.817,0,,
99b3a764c507195b,dfef5b33481f35bd,bfe54c727b7688f3,f6980b9867a96aef,2025-09-03T21:12:26.572064,site566.example,10.2.242.146,10.0.107.196,80,TCP,34.055166093592604,61590,50525,False,cell_695,30.7475,76.7975,0,,
bb18d86e17737e1f,39a151ab60a92f5a,49e03d022d1ba23d,a10c7a9a6bb1cdcb,2025-09-03T21:12:31.487502,site1642.example,10.0.116.237,10.0.225.9,5228,TCP,26.23140009919752,126761,221220,False,cell_424,30.712,76.762,0,,
b16a5e5c6ded9422,9bdfdd6985833222,dbeebda19d1fe3d3,13e7565ce0041bbb,2025-09-03T21:12:43.548245,site377.example,10.0.73.65,10.0.217.173,80,TCP,45.558975280040286,18279,26460,False,cell_184,30.792,76.842,0,,
73e0065e05f8452d,213a8a2cbbfce89a,d50550a4d3860d90,a260554bcab2c028,2025-09-03T21:12:43.783346,site496.example,10.3.76.198,10.0.36.238,5228,TCP,186.31365358663209,101145,22810,False,cell_426,30.713,76.763,0,,
d2d3a91d6915c0ab,1a74471ed636c5e0,1560f427bb2c89b6,e906f9fc07e85a4d,2025-09-03T21:12:45.420795,site408.example,10.0.85.66,10.0.16.247,80,TCP,27.681749998300372,20828,29102,False,cell_626,30.713,76.763,0,,
6a0c60b0806cabd0,42f1484bf7aaf21f,32696a9279bc0172,e93201753fcd1036,2025-09-03T21:12:47.329685,site523.example,10.1.60.99,10.0.225.209,5228,TCP,51.739545995968705,67312,125425,True,cell_291,30.7455,76.7955,0,,
e60800c3ce9da211,a03bf6e80a094bd6,ac5c791b801995d5,d972968b0c324bff,2025-09-03T21:13:04.168499,instagram.com,10.0.24.91,10.0.84.64,443,TCP,4.309705816233389,1592,3074,False,cell_156,30.778,76.828,0,,
6b47361d15371d03,28211717af5d1d63,51a2c48ed48e3d27,c089fcef92cbe950,2025-09-03T21:13:05.542888,facebook.com,10.0.248.145,10.0.10.128,5060,UDP,19.77699240034913,6943,5197,False,cell_948,30.774,76.824,0,,
95758fea9b808369,3d2a184cf07d9726,bc102e08acf53559,58a8a817a2a701b8,2025-09-03T21:13:08.105521,site1510.example,10.0.25.112,10.0.7.79,5228,TCP,99.7631611609338,21801,39426,False,cell_1175,30.7875,76.8375,0,,
e88cdcfbbd15aab2,20e9f7af59ee263c,1870d9daf69ba300,55a5b0c2c9de08c2,2025-09-03T21:13:25.459671,site317.example,10.1.59.182,10.0.199.250,80,TCP,19.103120629026687,30959,58239,False,cell_1444,30.722,76.772,0,,
43876008c8062166,99d13c6b24d18fe6,6f75612f04227e10,d7051481b6230367,2025-09-03T21:13:51.533055,site968.example,10.1.184.190,10.0.84.172,80,TCP,8.698021881351956,14899,7661,False,cell_568,30.784,76.834,0,,
ca6be949b4f8c064,37d11a7a6004b5ee,98021e51180dbce6,f071860a8e58a5dc,2025-09-03T21:14:04.007502,amazon.in,10.2.168.209,10.0.139.181,5062,TCP,23.58997931460755,8252,1010,False,cell_1515,30.7575,76.8075,0,,
dfc12a24ae4c93ac,804501945b553194,81bc5ec1598cc4bb,28ff0127bc2f1c9a,2025-09-03T21:14:09.684604,site409.example,10.0.227.167,10.0.241.104,80,TCP,7.708050142634736,5709,5634,False,cell_1287,30.7435,76.7935,0,,
3918a3102f08ee22,b1fb8e00955ac73d,046796fab14d4cc6,3b533c18fdc33cc0,2025-09-03T21:14:38.838619,site1939.example,10.1.151.19,10.0.22.150,80,TCP,17.263680910899932,32704,19879,False,cell_1184,30.792,76.842,0,,
80575d215877f235,b04c281f3ea73b92,dcb2a90bdaf3068c,60c8e1c84b78f8f2,2025-09-03T21:15:11.707169,site975.example,10.3.145.144,10.0.110.104,11710,UDP,1.670308672017902,10288,10868,False,cell_1810,30.705,76.755,1,VOIP_SPOOF,VOIP_10
f8e9c4dc7c34a52f,d3fb3099f7213068,28296cdb01b18151,6c27a0eef7bb2253,2025-09-03T21:15:15.872791,site255.example,10.3.96.49,10.0.53.19,80,TCP,64.82517891924121,10438,9273,False,cell_425,30.7125,76.7625,0,,
ce62dd7bf3183838,12a07420ccea1c71,a6f3dba2889b2e6a,5c508becde5963af,2025-09-03T21:15:38.924150,site1476.example,10.1.53.219,10.0.207.2,10854,UDP,4.098776783268979,35233,6759,False,cell_1762,30.781,76.831,1,VOIP_SPOOF,ADHOC_VOIP_1250
7e42909f2b05cc45,5f8051f6b222805f,fa359e69fbf50bf2,34010e236f0e287d,2025-09-03T21:15:50.795691,site646.example,10.1.57.95,10.0.103.187,443,TCP,48.573947566556384,46362,85580,False,cell_1074,30.737,76.787,0,,
7d09198e255f81e9,8d02d1346c4e9a5b,9c9c202e0fb9eca5,a5614866490b6f0f,2025-09-03T21:16:03.660579,site37.example,10.1.6.77,10.0.184.35,5228,TCP,23.505732768429517,5005,9256,False,cell_135,30.7675,76.8175,0,,
dbf9d0ae286d543a,05b6bac305cab5d8,09d68eb1a40b48d6,68bcb0cb68c64e79,2025-09-03T21:16:14.627818,site1640.example,10.3.46.3,10.0.61.59,443,TCP,289.0135914612235,46701,76339,False,cell_1025,30.7125,76.7625,0,,
28ccc3204e64147e,68d890e52fc56a8e,c0c6a2682046561d,7356895bb9332f6d,2025-09-03T21:16:19.933948,site599.example,10.2.157.19,10.0.145.7,5228,TCP,11.480729742482511,15791,2178,False,cell_1575,30.7875,76.8375,0,,
80db1c8f6cfa5d37,76cc2c15edb4d09b,92a6f130bf6a39e9,c0b22e358638a24c,2025-09-03T21:16:25.063268,site18.example,10.1.55.197,10.0.29.32,80,TCP,40.85226162977326,5349,2967,False,cell_463,30.7315,76.7815,0,,
dd64eb864e01d0c2,e4e626783ba63bfb,5148147fb66808b6,1c1168a611d03dff,2025-09-03T21:16:26.445621,facebook.com,10.1.176.127,10.0.78.235,5060,UDP,126.54132424368444,30914,35174,False,cell_1403,30.7015,76.7515,0,,
2e1060cbeae96e7a,d1dc1917deca5741,07f5c560a0fe11fb,73b8ecf7f0e9b9fc,2025-09-03T21:16:26.799933,site1595.example,10.1.200.103,10.0.159.180,5228,TCP,9.276066866680651,15528,22684,False,cell_360,30.78,76.83,0,,
66bdcaa8e147ff61,13f68e25ab798fdc,ba4a266f443e7439,e2c52dcdd31f5883,2025-09-03T21:16:28.295258,site339.example,10.0.178.64,10.0.44.170,443,TCP,107.11916709355671,55634,13806,False,cell_897,30.7485,76.7985,0,,
aca179618b6c1915,44ae0514da888748,582120247d7d7d09,fba0f0fe58a79cad,2025-09-03T21:16:30.019163,site1872.example,10.2.167.17,10.0.138.36,443,TCP,16.5479251196026,4702,4657,False,cell_17,30.7085,76.7585,0,,
4247c74a7c53cf86,081b6630451ca829,4cbaaa565aad22bd,e7310dc3f9cbe403,2025-09-03T21:16:33.687937,site1382.example,10.0.39.189,10.0.97.55,443,TCP,7.664192642164383,2492,2767,True,cell_750,30.775,76.825,0,,
fa0e41dcf74c16cf,28dcd5cac064ea5d,6426e9275bfedf04,e5c59be35f33eac6,2025-09-03T21:16:38.828552,site677.example,10.2.57.214,10.0.234.19,5228,TCP,19.8589969928941,16996,29179,False,cell_1286,30.743,76.793,0,,
7d5efbe48c257e70,3aaf4ad9a6e8e9bf,e4377956a66a647c,eeba8a7c418f8394,2025-09-03T21:16:42.816983,google.com,10.2.245.235,10.0.201.24,443,TCP,17.704896253998168,9875,4766,False,cell_1150,30.775,76.825,0,,
0d33374d415e4479,547b3297c22a69f2,f953e38f0996e455,f225a5de559ee2ee,2025-09-03T21:16:46.868043,site963.example,10.0.126.132,10.0.110.104,11710,UDP,2.4365496211405326,2550,1193,False,cell_756,30.778,76.828,1,VOIP_SPOOF,VOIP_10
9bfc936e48fe8b5d,f423130199553af3,dceb49282e67c129,f58ac14e9a9e9fe9,2025-09-03T21:16:53.422197,site1324.example,10.0.133.241,10.0.54.35,443,TCP,36.78358896382878,24411,38102,False,cell_1593,30.7965,76.8465,0,,
83485cd8e0efb1a4,b9aede64a41e183b,721a8f3016370015,f34d465240fa1c19,2025-09-03T21:17:02.413944,site590.example,10.2.102.190,10.0.106.63,443,TCP,65.44929784497312,48612,90567,False,cell_1091,30.7455,76.7955,0,,
dcdee0b9cc949bcb,28d8b6d9132572d5,28800af652cab1bb,89ce2542a8b7290d,2025-09-03T21:17:24.979386,site791.example,10.1.0.230,10.0.60.64,5228,TCP,7.081478470953643,12558,18016,False,cell_1528,30.764,76.814,0,,
43c7e4dc87d59a70,749e4d1ebbdf8e5a,d72aa857569de033,b6c8e5bb821715d7,2025-09-03T21:17:28.885008,site1182.example,10.1.4.209,10.0.173.117,80,TCP,69.90510025475695,28639,44870,True,cell_1501,30.7505,76.8005,0,,
ab84c62128b2cb98,ba592cc1f62f206b,a4d7d8eef5aa2290,ead89acc01e87c08,2025-09-03T21:17:37.932554,site1546.example,10.2.77.83,10.0.204.138,80,TCP,24.7614568364607,7280,1959,True,cell_938,30.769,76.819,0,,
509a7b0f9c0c3692,66564ffa5053ef9e,24deeeeb2891bb4b,351248e2ca200da5,2025-09-03T21:17:41.212047,site627.example,10.1.215.245,10.0.45.238,80,TCP,44.421418380557924,16840,30222,False,cell_1657,30.7285,76.7785,0,,
406a5250003cefc5,cbceb7df3fdc4709,0027c05f92b9d5ad,892ddaf839170bb7,2025-09-03T21:17:43.033114,site1898.example,10.0.102.198,10.0.141.69,5228,TCP,13.728231840131532,4525,5447,False,cell_51,30.7255,76.7755,0,,
cf685d4de16b156e,a5df28fda16c979a,df09f5048d644d00,6c12cb5c59530de7,2025-09-03T21:17:57.378140,site832.example,10.1.206.178,10.0.31.131,80,TCP,36.74004377831425,33364,47434,False,cell_1106,30.753,76.803,0,,
612c869690512bb4,50ccdd174755297a,15a87113468fe184,399c6043b5d15ec2,2025-09-03T21:18:09.663600,site540.example,10.1.14.73,10.0.173.59,443,TCP,67.0344975229538,30732,58071,False,cell_1176,30.788,76.838,0,,
5614cfba059cc569,f0c961bf4255211f,37b7fb802a6a92ed,2a1fbf4ed72d6cc8,2025-09-03T21:18:12.931022,site1690.example,10.2.200.182,10.0.197.142,5228,TCP,51.51259340867828,8252,15660,False,cell_125,30.7625,76.8125,0,,
abf977dec1975a1e,09f38d3747ec4272,a08bf27175df17ea,eba01cae26fb2589,2025-09-03T21:18:15.378764,sms-gateway.example,10.1.153.160,10.0.238.213,80,TCP,4.372640663781083,30,45938,False,cell_443,30.7215,76.7715,1,OTP_REDIRECTION,ADHOC_OTP_241
e01b743529acdd63,060f143d75f9798b,9c43f9198f15bb8f,f79433fc086ec855,2025-09-03T21:18:35.625651,site960.example,10.3.198.207,10.0.88.230,80,TCP,191.74800779346566,113711,177527,False,cell_772,30.786,76.836,0,,
a51b7edddac655be,8144d04dd2f5316e,6f56b9a0fb44b1c7,d639dfafbdc4f6bf,2025-09-03T21:18:55.272190,site922.example,10.1.18.97,10.0.231.12,443,TCP,72.42265768387547,44246,55235,False,cell_367,30.7835,76.8335,0,,
a66529df897d2be0,a13c8995dc3038ec,1a168c39df460ea8,8d8711262d0dc367,2025-09-03T21:19:11.056090,site1488.example,10.0.174.131,10.0.9.242,5228,TCP,54.67051106914397,117986,94194,False,cell_82,30.741,76.791,0,,
bea3f6d9516ea5d2,9a5eaa24746cad37,edc5569a7f28d4e5,bf0db970ec4129b3,2025-09-03T21:19:12.658552,site1699.example,10.1.179.198,10.0.229.164,5228,TCP,114.66221650762219,88346,37068,False,cell_954,30.777,76.827,0,,
3af0b0136f722bea,daebb6e0d2c82d2b,50f1ab4e7d841fb5,4cbc22699d382b2d,2025-09-03T21:19:18.122854,site759.example,10.0.253.132,10.0.110.104,11710,UDP,5.80830282385483,37475,32715,False,cell_358,30.779,76.829,1,VOIP_SPOOF,VOIP_10
08b57c415e5a7395,ffa31aa8c517c287,641779e2601c3aa8,ba56b8d805f96721,2025-09-03T21:19:18.186238,gmail.com,10.0.141.95,10.0.202.88,8080,TCP,28.56275068482228,67050,69730,False,cell_194,30.797,76.847,0,,
e530175b799b3e52,a561f7df6f336059,88d64a8beb88ea8d,2c24e21daee2a65a,2025-09-03T21:19:19.123920,site514.example,10.2.229.56,10.0.221.149,443,TCP,7.454454333907771,10929,19084,False,cell_222,30.711,76.761,0,,
8355309e01b05a25,84a9820274af7821,a1e1edff8c5c0069,4762802f4eadf392,2025-09-03T21:19:34.815627,netflix.com,10.2.162.57,10.0.108.3,8080,UDP,57.90813286600072,121713,239365,False,cell_12,30.706,76.756,0,,
d94b01c48c282ba1,596fd3b4db85aa33,191b8f973c73d2b1,d7997833fc1424db,2025-09-03T21:19:35.409446,site1897.example,10.1.61.242,10.0.243.224,443,TCP,63.76664365784369,19072,26152,False,cell_1072,30.736,76.786,0,,
307ada24e5b145aa,e9b56defa92bf6d9,e9083ff007edf084,e6fa70de036d83d4,2025-09-03T21:19:49.123586,site921.example,10.2.94.170,10.0.210.217,443,TCP,98.2958912927739,14058,21642,False,cell_549,30.7745,76.8245,0,,
56cfe3592b1342b4,83d6b01f02977472,ace58d5cede61dac,b718d520e26ff481,2025-09-03T21:19:51.474001,site62.example,10.2.166.68,10.0.172.157,443,TCP,1419.1211324450614,1515649,2322566,False,cell_29,30.7145,76.7645,0,,
b77a4ddf00329a1f,02d062d4147d7071,4cf798a2cacfb94a,db7b9d4cc26e5beb,2025-09-03T21:19:51.642862,site447.example,10.2.195.225,10.0.62.132,443,TCP,227.42466856771196,427487,56686,False,cell_343,30.7715,76.8215,0,,
b4ef0f91d0623386,83cbdc5ada21f726,76f991b514e15147,fab4a1793c2cd74a,2025-09-03T21:19:54.970184,site74.example,10.3.114.215,10.0.176.207,5228,TCP,14.674961978197066,6049,11700,False,cell_1022,30.711,76.761,0,,
baa432da8f9296dc,edd37bdb0af87bb7,d3a3dcb5d04edd9f,09b63dc223207528,2025-09-03T21:20:00.101663,site38.example,10.2.155.198,10.0.104.19,443,TCP,262.9693259291143,41464,42701,False,cell_93,30.7465,76.7965,0,,
f4d2f908714a5f26,03c68606d281f2a7,14646abdf4657137,3199113ab23a38bc,2025-09-03T21:20:05.099501,site16.example,10.3.64.191,10.0.67.30,443,TCP,12.203578793422208,3204,3298,False,cell_728,30.764,76.814,0,,
1bda50da9c440328,70bec7862ee8760a,33523c7833733847,a65bc261d2d04327,2025-09-03T21:20:05.282132,amazon.in,10.0.34.14,10.0.176.164,10000,UDP,312.65990073890987,117132,58073,False,cell_1030,30.715,76.765,0,,
89cc278ac0e97ef3,59b1b0c7229eb178,3dddd19fd2ad410c,1c9223c4653c301b,2025-09-03T21:20:08.505653,site1791.example,10.2.41.73,10.0.161.59,80,TCP,77.85957369451128,7801,13719,False,cell_732,30.766,76.816,0,,
a19f5e8770931228,77b91edf3f35f01d,98aa9261aa132f9e,69e9c9ba50fafd75,2025-09-03T21:20:14.768167,site1900.example,10.2.145.145,10.0.246.201,443,TCP,94.34006261319338,46873,81790,False,cell_1403,30.7015,76.7515,0,,
98632cb68fea829a,cf65f6a855905064,8b465a9fb587a257,501f6f8d9377eba0,2025-09-03T21:20:17.376092,site1230.example,10.3.201.3,10.0.226.137,443,TCP,73.37959789855657,18768,25833,False,cell_398,30.799,76.849,0,,
50fdf874da271fa0,271a48287b2a53aa,1c56098715af0791,7c4fa67216cff8b8,2025-09-03T21:20:31.425865,site1001.example,10.0.89.26,10.0.145.191,443,TCP,66.79955204185008,56874,27313,False,cell_1021,30.7105,76.7605,0,,
5c51bd3f4a7c64d4,8e3ff84c9ccaae91,0e0084e50a2493d0,394b35a4dcf8f0f6,2025-09-03T21:20:48.340639,site816.example,10.2.248.102,10.0.123.106,80,TCP,12.443253900826507,6420,2185,False,cell_464,30.732,76.782,0,,
f12934dee67c48dc,f536ea25a2367c2f,7acf80cf66b8e9d8,28054e51fbd0fc8b,2025-09-03T21:20:54.693204,site623.example,10.1.182.129,10.0.152.129,443,TCP,163.02019408067235,85385,65083,False,cell_809,30.7045,76.7545,0,,
10e9b2227b62a032,38d61c7bd4fa8fe4,5ac955b057e2a86d,9f588b908eab0653,2025-09-03T21:20:55.494282,sms-gateway.example,10.1.5.26,10.0.191.160,5228,TCP,1.0,50,65956,False,cell_151,30.7755,76.8255,1,MASS_SMS,ADHOC_SPAM_3080
73ebf0dea5de1ca2,66b5cc9a4dbfd936,5dd19a81d5a1ca02,5e3c00f3cec54d05,2025-09-03T21:20:57.569438,site773.example,10.1.119.85,10.0.185.85,443,TCP,4.184842112127471,2971,2045,False,cell_1176,30.788,76.838,0,,
81be08ea6e029a46,69574306e79ae4b5,c559a64c01190cdf,75afcfe5c077d613,2025-09-03T21:21:17.715894,site1726.example,10.3.51.61,10.0.223.21,443,TCP,21.953754432044562,43652,9231,True,cell_10,30.705,76.755,1,DATA_EXFIL,ADHOC_EXFIL_1350
988f016d7e85897c,048668b93b1cce10,2d12cca9dc7afc13,507f9c9c922c4091,2025-09-03T21:21:19.015450,site1267.example,10.1.134.164,10.0.89.5,80,TCP,79.68477094595899,85661,138630,False,cell_1448,30.724,76.774,0,,
050bab837cf8b712,52d0ae8bbd2a2456,e7e0ff234e12361b,0bea020848c5d862,2025-09-03T21:21:20.010312,site358.example,10.1.56.134,10.0.228.222,5228,TCP,56.52278016477443,15230,20519,False,cell_81,30.7405,76.7905,0,,
93a3846c477293fd,c66a30e52377d8e9,5e3b7647251352cb,ebbcea3ce9045cd9,2025-09-03T21:21:33.448431,site807.example,10.1.165.58,10.0.156.210,80,TCP,56.125609101254135,72126,14214,True,cell_83,30.7415,76.7915,0,,
8b1683d764d43392,76cc2c15edb4d09b,92a6f130bf6a39e9,c0b22e358638a24c,2025-09-03T21:21:40.979485,site2.example,10.1.55.145,10.0.69.126,5228,TCP,95.73152270229099,24441,40979,False,cell_1131,30.7655,76.8155,0,,
16ad7afe5785e1a3,76849873bfdda579,d83913804347cf48,d08d8e4c2fa45dd6,2025-09-03T21:21:44.058010,site40.example,10.0.166.157,10.0.30.206,443,TCP,54.799593883725805,89889,9263,False,cell_923,30.7615,76.8115,0,,
46782891366bad2e,4db8ec45df0632a3,e5c5a91622f2bc5c,afddbdadf9ffbde7,2025-09-03T21:22:21.121852,sms-gateway.example,10.1.130.247,10.0.109.91,443,TCP,1.7693890791177291,285,25642,False,cell_958,30.779,76.829,1,OTP_REDIRECTION,ADHOC_OTP_672
6c6eeed172af7687,3747b594c35c1eb5,1c4e4935f5faac45,d0c696d4cc4ef7fe,2025-09-03T21:22:29.608591,site942.example,10.1.48.241,10.0.62.102,80,TCP,21.58208524380917,8296,6340,False,cell_1285,30.7425,76.7925,0,,
1f9dcab9cb495f97,aa4b5841bd741353,a9cf99d1710e7db8,9e4b42e1d3cfff38,2025-09-03T21:23:02.099894,bank.example,10.1.83.11,10.0.12.226,80,TCP,16.303868772510455,4702,4735,False,cell_791,30.7955,76.8455,0,,
28d85532da93dc3a,81b66f5da2b493eb,173c0b1d25e97d8f,e0b6d3ca5cf6399f,2025-09-03T21:23:14.706901,site530.example,10.3.56.249,10.0.58.210,5228,TCP,40.01296098304723,6046,2781,False,cell_37,30.7185,76.7685,0,,
86a9f336c6c2bd69,b819095ba022e8c7,0ef9c7a70fead9c7,63bf0424691bdf0f,2025-09-03T21:23:41.857916,site61.example,10.1.220.129,10.0.183.218,80,TCP,32.63682921575007,59534,50931,False,cell_142,30.771,76.821,0,,
008aaf521efb3f40,d11f6be03229694e,ce24019e9c3e1c1b,108dc0481eca739d,2025-09-03T21:23:50.962067,site150.example,10.3.63.157,10.0.146.225,5228,TCP,23.720048428238485,22354,12487,False,cell_1174,30.787,76.837,0,,
8b8e80c1c67f3d6e,a561f7df6f336059,88d64a8beb88ea8d,2c24e21daee2a65a,2025-09-03T21:23:53.565765,site135.example,10.2.229.37,10.0.69.175,80,TCP,7.808258807547103,3588,1520,False,cell_222,30.711,76.761,0,,
a0335f9f5b2a0956,1bfd648b25679bfb,9c10eda5392e35f4,9f331d30b1dcfda6,2025-09-03T21:24:09.372391,site319.example,10.0.70.101,10.0.126.251,443,TCP,9.865764926488275,6117,11120,False,cell_1124,30.762,76.812,0,,
a37b6c20a061b5bc,b999c642d8987206,2ac67f3dbb811d6c,1ead1d79c2a797b0,2025-09-03T21:24:30.961364,site1719.example,10.3.118.2,10.0.85.205,5228,TCP,34.38656492719472,8101,6465,False,cell_614,30.707,76.757,0,,
1fc8d9a32882804e,4438900cf1e17768,4158568779720b96,a60c362802da3981,2025-09-03T21:24:57.854400,site342.example,10.0.90.214,10.0.133.121,5228,TCP,4.531528297322681,1834,761,False,cell_1242,30.721,76.771,0,,
dfe866507a021a06,0320abce3c6b812a,7ed6b32c47ef3541,3955c09882484e07,2025-09-03T21:25:00.267452,site1319.example,10.3.89.207,10.0.67.175,5228,TCP,14.783699635401586,8967,4299,True,cell_1303,30.7515,76.8015,0,,
c372f5948a208d6b,71e9b592d693f8db,297850bcc2a54051,a3d280429354f472,2025-09-03T21:25:17.287922,site266.example,10.3.192.37,10.0.172.177,443,TCP,28.030727476767545,19082,28434,False,cell_988,30.794,76.844,0,,
f2c7e7c7247e034d,ce8fe85df3a06ec0,23e244d5a1d259d8,eea9f3617824305c,2025-09-03T21:25:23.495757,site1450.example,10.3.9.222,10.0.129.151,5228,TCP,20.555341718632697,4767,7696,False,cell_1415,30.7075,76.7575,0,,
ef283588a43bb594,3a8bc8d050903d21,471eb92d569b7841,e061fa6f470a64b8,2025-09-03T21:25:25.270128,site397.example,10.2.147.96,10.0.244.249,80,TCP,611.6374621530447,142469,38279,False,cell_976,30.788,76.838,0,,
46724b50bd715240,5a846654fddea020,4370bdabfe343cf8,28ea9975ff969c32,2025-09-03T21:25:28.184758,site1385.example,10.1.243.191,10.0.237.134,443,TCP,11.253839403734945,8550,4293,False,cell_295,30.7475,76.7975,0,,
1fa3c09e978783f1,9bdfdd6985833222,dbeebda19d1fe3d3,13e7565ce0041bbb,2025-09-03T21:25:39.690534,site264.example,10.0.73.68,10.0.133.235,443,TCP,13.419272042766504,2321,438,False,cell_184,30.792,76.842,0,,
64322358b41008d4,e7a28893a5e8ee6f,e69c23a300fcaab5,50dd853c862832e3,2025-09-03T21:25:41.276610,site392.example,10.3.38.61,10.0.22.191,5228,TCP,17.192661482818565,34899,34038,False,cell_875,30.7375,76.7875,0,,
7cad18bf6173b47c,217ac152ea59037a,5f0cbb7107e2b009,dba2e0a08f05d857,2025-09-03T21:25:53.296955,site1620.example,10.3.182.101,10.0.205.64,80,TCP,10.089251696593472,4907,3883,False,cell_1362,30.781,76.831,0,,
6858118b52787322,234ba89f83ace2f8,618450bb9c362367,fd727d89cb5b40a7,2025-09-03T21:26:04.622332,site1425.example,10.2.247.91,10.0.68.34,80,TCP,17.136493316594702,3392,3457,False,cell_1538,30.769,76.819,0,,
b8e7c8fcd090bb78,2c5abe3e01746a64,00025794b811ed53,680be0a463713402,2025-09-03T21:26:04.643880,site890.example,10.3.225.107,10.0.11.43,443,TCP,75.73452466672612,56939,30290,False,cell_207,30.7035,76.7535,0,,
07974b53ed6c9ff6,a282138df27f55a5,c5391ae5710bd098,b76910a85dc142e4,2025-09-03T21:26:19.776482,site679.example,10.0.3.105,10.0.224.2,5228,TCP,13.005615879437862,5327,9135,False,cell_1150,30.775,76.825,0,,
598641f2985d42f7,8c6fa40ca28bf88a,818341e3f382b542,8703d894c3fa5d68,2025-09-03T21:26:20.356306,google.com,10.3.56.106,10.0.243.167,5060,TCP,22.3541171521503,2595,4669,False,cell_209,30.7045,76.7545,0,,
f49a36c5fb85e0e5,6fa83833a794d908,d6a2c03a3750eac7,b4629543dfe51b28,2025-09-03T21:26:20.543757,site1007.example,10.3.18.78,10.0.99.141,5228,TCP,29.358671115689937,28877,18889,False,cell_68,30.734,76.784,0,,
c7655fd89d851d85,b251992be26a30fe,d0f7051da37045e5,af70e68d5672cd43,2025-09-03T21:26:20.865147,site1303.example,10.2.55.13,10.0.245.248,80,TCP,13.718782764744642,14866,4174,False,cell_1225,30.7125,76.7625,0,,
1dddccf4cf66bc23,c5742ef2d5377329,2ef6c63b8805a12c,ccaf6ecf967b9cff,2025-09-03T21:26:21.935828,sms-gateway.example,10.1.31.24,10.0.47.215,443,UDP,1.0,50,8699,False,cell_16,30.708,76.758,1,MASS_SMS,ADHOC_SPAM_1255
114b0f4df8956cdd,a863f27fefdb15cd,e6cbaf3b79d547c2,4335892fe3e770ab,2025-09-03T21:26:37.708394,site60.example,10.1.149.5,10.0.110.104,11710,UDP,1.1080182403109609,8563,15363,False,cell_859,30.7295,76.7795,1,VOIP_SPOOF,VOIP_10
a1ec7e70867a5913,e246163509d197fc,3377810aa658e280,c640cf3a97c2e44b,2025-09-03T21:26:39.585689,site135.example,10.0.52.177,10.0.18.130,80,TCP,79.34773267940784,62017,23649,False,cell_720,30.76,76.81,0,,
07a6ad29fee0177c,d7fce8d8d765a131,2d15245d17332373,1414e967efa8e7b1,2025-09-03T21:26:58.616684,site768.example,10.0.31.237,10.0.36.88,80,TCP,9.708021313412255,8862,9607,False,cell_1006,30.703,76.753,0,,
971f68bcda13dae8,d33aba1382d07bc7,7beea80a21fb3c0a,453758da6387d72a,2025-09-03T21:27:10.222449,site46.example,10.3.216.129,10.0.39.159,443,TCP,41.80095994646906,72063,86815,False,cell_1089,30.7445,76.7945,0,,
